Run	biospecimen_repository	DATASTORE filetype	body_site	Bytes	study_name	DATASTORE provider	analyte_type	Assay Type	SRA Study	BioProject	BioSample	LibraryLayout	LibrarySelection	Center Name
SRR1790993	NCI_TARGET	fastq,sra,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	9989523218	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386150	PAIRED	cDNA	BCCAGSC
SRR1790994	NCI_TARGET	fastq,run.zq,sra	Recurrent Blood Derived Cancer - Bone Marrow	13092472403	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723883	PAIRED	cDNA	BCCAGSC
SRR1790995	NCI_TARGET	sra,fastq,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	20353547640	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385981	PAIRED	cDNA	BCCAGSC
SRR1790996	NCI_TARGET	run.zq,sra,fastq	Recurrent Blood Derived Cancer - Bone Marrow	8505872796	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385796	PAIRED	cDNA	BCCAGSC
SRR1790997	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Peripheral Blood	9185146728	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385848	PAIRED	cDNA	BCCAGSC
SRR1790998	NCI_TARGET	sra,run.zq,fastq	Recurrent Blood Derived Cancer - Bone Marrow	12237268972	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385893	PAIRED	cDNA	BCCAGSC
SRR1790999	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	9356085032	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386000	PAIRED	cDNA	BCCAGSC
SRR1791000	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	9552532625	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385866	PAIRED	cDNA	BCCAGSC
SRR1791001	NCI_TARGET	sra,fastq,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	14545387247	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385812	PAIRED	cDNA	BCCAGSC
SRR1791002	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	6325868188	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723121	PAIRED	cDNA	BCCAGSC
SRR1791003	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	9646518528	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723157	PAIRED	cDNA	BCCAGSC
SRR1791004	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	6478681030	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723955	PAIRED	cDNA	BCCAGSC
SRR1791005	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	9880640581	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385791	PAIRED	cDNA	BCCAGSC
SRR1791006	NCI_TARGET	run.zq,fastq,sra	Recurrent Blood Derived Cancer - Bone Marrow	10961694571	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723225	PAIRED	cDNA	BCCAGSC
SRR1791007	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	14469709899	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386124	PAIRED	cDNA	BCCAGSC
SRR1791008	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Peripheral Blood	10869561773	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385960	PAIRED	cDNA	BCCAGSC
SRR1791009	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	6819315895	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723979	PAIRED	cDNA	BCCAGSC
SRR1791010	NCI_TARGET	fastq,sra,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	11410857375	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385923	PAIRED	cDNA	BCCAGSC
SRR1791011	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	8436384936	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386142	PAIRED	cDNA	BCCAGSC
SRR1791012	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	11042695346	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02722920	PAIRED	cDNA	BCCAGSC
SRR1791013	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	8223960437	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386077	PAIRED	cDNA	BCCAGSC
SRR1791014	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Peripheral Blood	6055660290	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723280	PAIRED	cDNA	BCCAGSC
SRR1791015	NCI_TARGET	fastq,sra,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	8041315825	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385918	PAIRED	cDNA	BCCAGSC
SRR1791016	NCI_TARGET	sra,run.zq,fastq	Recurrent Blood Derived Cancer - Bone Marrow	11470238707	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385951	PAIRED	cDNA	BCCAGSC
SRR1791017	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	15316604196	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386143	PAIRED	cDNA	BCCAGSC
SRR1791018	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	8470243710	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385902	PAIRED	cDNA	BCCAGSC
SRR1791019	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	17464354639	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385942	PAIRED	cDNA	BCCAGSC
SRR1791020	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Peripheral Blood	14147342197	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385978	PAIRED	cDNA	BCCAGSC
SRR1791021	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	9744537995	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386017	PAIRED	cDNA	BCCAGSC
SRR1791022	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	7888768060	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386018	PAIRED	cDNA	BCCAGSC
SRR1791023	NCI_TARGET	run.zq,sra,fastq	Recurrent Blood Derived Cancer - Bone Marrow	10896940704	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386030	PAIRED	cDNA	BCCAGSC
SRR1791024	NCI_TARGET	sra,fastq,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	10688755073	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723532	PAIRED	cDNA	BCCAGSC
SRR1791025	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	9567343810	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02724028	PAIRED	cDNA	BCCAGSC
SRR1791026	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	11596959073	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386051	PAIRED	cDNA	BCCAGSC
SRR1791027	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	15369883155	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386105	PAIRED	cDNA	BCCAGSC
SRR1791028	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	3879726178	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02724414	PAIRED	cDNA	BCCAGSC
SRR1791029	NCI_TARGET	fastq,run.zq,sra	Recurrent Blood Derived Cancer - Bone Marrow	6218036596	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02722741	PAIRED	cDNA	BCCAGSC
SRR1791030	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	8248354626	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385925	PAIRED	cDNA	BCCAGSC
SRR1791031	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	11870463671	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385781	PAIRED	cDNA	BCCAGSC
SRR1791032	NCI_TARGET	sra,fastq,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	7726087863	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723102	PAIRED	cDNA	BCCAGSC
SRR1791033	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	13146346625	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386048	PAIRED	cDNA	BCCAGSC
SRR1791034	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	11953334945	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385859	PAIRED	cDNA	BCCAGSC
SRR1791035	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Peripheral Blood	9772457258	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02724373	PAIRED	cDNA	BCCAGSC
SRR1791036	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	11464643063	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386112	PAIRED	cDNA	BCCAGSC
SRR1791037	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Peripheral Blood	11021734589	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386072	PAIRED	cDNA	BCCAGSC
SRR1791038	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	9589857294	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386012	PAIRED	cDNA	BCCAGSC
SRR1791039	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	16209351484	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385829	PAIRED	cDNA	BCCAGSC
SRR1791040	NCI_TARGET	sra,fastq,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	8753618069	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723992	PAIRED	cDNA	BCCAGSC
SRR1791041	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Peripheral Blood	14262025843	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385977	PAIRED	cDNA	BCCAGSC
SRR1791042	NCI_TARGET	run.zq,fastq,sra	Recurrent Blood Derived Cancer - Bone Marrow	14352722417	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385789	PAIRED	cDNA	BCCAGSC
SRR1791043	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	7102580632	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386096	PAIRED	cDNA	BCCAGSC
SRR1791044	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	13611545494	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385966	PAIRED	cDNA	BCCAGSC
SRR1791045	NCI_TARGET	run.zq,sra,fastq	Recurrent Blood Derived Cancer - Bone Marrow	5060598034	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385897	PAIRED	cDNA	BCCAGSC
SRR1791046	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	14375899967	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386146	PAIRED	cDNA	BCCAGSC
SRR1791047	NCI_TARGET	run.zq,sra,fastq	Recurrent Blood Derived Cancer - Bone Marrow	7724636817	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386104	PAIRED	cDNA	BCCAGSC
SRR1791048	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	14825576719	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385871	PAIRED	cDNA	BCCAGSC
SRR1791049	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	9969081019	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385984	PAIRED	cDNA	BCCAGSC
SRR1791050	NCI_TARGET	run.zq,fastq,sra	Recurrent Blood Derived Cancer - Bone Marrow	9919527030	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385834	PAIRED	cDNA	BCCAGSC
SRR1791051	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Peripheral Blood	16546386887	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386111	PAIRED	cDNA	BCCAGSC
SRR1791052	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	4795629578	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385922	PAIRED	cDNA	BCCAGSC
SRR1791053	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	14653447516	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385776	PAIRED	cDNA	BCCAGSC
SRR1791054	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	9028080020	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385849	PAIRED	cDNA	BCCAGSC
SRR1791055	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	8394371012	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385837	PAIRED	cDNA	BCCAGSC
SRR1791056	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	12731634932	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386082	PAIRED	cDNA	BCCAGSC
SRR1791057	NCI_TARGET	fastq,sra,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	14874399509	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385920	PAIRED	cDNA	BCCAGSC
SRR1791058	NCI_TARGET	fastq,sra,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	11427523874	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385911	PAIRED	cDNA	BCCAGSC
SRR1791059	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	12408184272	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385931	PAIRED	cDNA	BCCAGSC
SRR1791060	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Peripheral Blood	12445022985	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385805	PAIRED	cDNA	BCCAGSC
SRR1791061	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	15881126419	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723264	PAIRED	cDNA	BCCAGSC
SRR1791062	NCI_TARGET	sra,fastq,run.zq	Primary Blood Derived Cancer - Bone Marrow	11877485442	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385890	PAIRED	cDNA	BCCAGSC
SRR1791063	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	4691304834	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385985	PAIRED	cDNA	BCCAGSC
SRR1791064	NCI_TARGET	sra,fastq,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	11320514266	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386047	PAIRED	cDNA	BCCAGSC
SRR1791065	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	7995670645	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385788	PAIRED	cDNA	BCCAGSC
SRR1791066	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	7689024182	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386125	PAIRED	cDNA	BCCAGSC
SRR1791067	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	10624399532	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386074	PAIRED	cDNA	BCCAGSC
SRR1791068	NCI_TARGET	sra,fastq,run.zq	Recurrent Blood Derived Cancer - Bone Marrow	13222534628	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,gs,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385896	PAIRED	cDNA	BCCAGSC
SRR1791069	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Peripheral Blood	5552224804	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385914	PAIRED	cDNA	BCCAGSC
SRR1791070	NCI_TARGET	run.zq,sra,fastq	Recurrent Blood Derived Cancer - Bone Marrow	9178958859	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386022	PAIRED	cDNA	BCCAGSC
SRR1791071	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	8848168911	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385815	PAIRED	cDNA	BCCAGSC
SRR1791072	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Peripheral Blood	6942471307	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723328	PAIRED	cDNA	BCCAGSC
SRR1791073	NCI_TARGET	fastq,run.zq,sra	Primary Blood Derived Cancer - Bone Marrow	9239045753	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385973	PAIRED	cDNA	BCCAGSC
SRR1791074	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	7367532956	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385838	PAIRED	cDNA	BCCAGSC
SRR1791075	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Bone Marrow	12854584059	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385962	PAIRED	cDNA	BCCAGSC
SRR1791076	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	2354152848	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,s3,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02386138	PAIRED	cDNA	BCCAGSC
SRR1791077	NCI_TARGET	run.zq,fastq,sra	Primary Blood Derived Cancer - Bone Marrow	7054410250	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,ncbi,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02723855	PAIRED	cDNA	BCCAGSC
SRR1791078	NCI_TARGET	fastq,sra,run.zq	Primary Blood Derived Cancer - Bone Marrow	10196579042	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	s3,ncbi,gs	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385839	PAIRED	cDNA	BCCAGSC
SRR1791079	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	15559970266	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385943	PAIRED	cDNA	BCCAGSC
SRR1791080	NCI_TARGET	run.zq,sra,fastq	Primary Blood Derived Cancer - Peripheral Blood	6943305004	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	gs,s3,ncbi	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02722943	PAIRED	cDNA	BCCAGSC
SRR1791081	NCI_TARGET	sra,run.zq,fastq	Primary Blood Derived Cancer - Bone Marrow	8951413495	TARGET: Acute Lymphoblastic Leukemia (ALL) Expansion Phase 2	ncbi,gs,s3	RNA	RNA-Seq	SRP011999	PRJNA89529	SAMN02385787	PAIRED	cDNA	BCCAGSC
